2018-09-08 15:35:20,651: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:20,656: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:23,629: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:23,648: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:23,663: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:23,704: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:23,712: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:23,723: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:23,733: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:26,674: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:26,687: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:26,698: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:26,747: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:26,756: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:26,765: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:26,772: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:29,708: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:29,735: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
